Model,Epoch,train_loss,epoch_time_s,valid_score,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
CSGCN,1,15.245266020298004,0.2938196659088135,0.019,0.0258,0.0422,0.019,0.0253,0.033,0.0371,0.0095,0.0083,0.091,0.1525
CSGCN,2,15.215119421482086,0.29276180267333984,0.0164,0.0221,0.0364,0.0164,0.0219,0.0281,0.0317,0.0079,0.0071,0.0775,0.131
CSGCN,3,15.132555902004242,0.2917172908782959,0.0101,0.0144,0.0257,0.0101,0.0141,0.0169,0.0194,0.0055,0.0048,0.0545,0.091
CSGCN,4,14.960125803947449,0.2905616760253906,0.0069,0.0099,0.0173,0.0069,0.0097,0.0118,0.0137,0.0038,0.0034,0.038,0.066
CSGCN,5,14.682962656021118,0.29654693603515625,0.005,0.0074,0.0142,0.005,0.0076,0.0087,0.0105,0.0031,0.0029,0.031,0.0575
CSGCN,6,14.325175523757935,0.2913224697113037,0.0044,0.007,0.0129,0.0044,0.0067,0.0072,0.0089,0.0029,0.0027,0.029,0.054
CSGCN,7,13.917789220809937,0.2934839725494385,0.0055,0.0085,0.0145,0.0055,0.0078,0.0093,0.0109,0.0034,0.0029,0.0335,0.0575
CSGCN,8,13.479413509368896,0.2912583351135254,0.0075,0.0106,0.0185,0.0075,0.0104,0.0131,0.0149,0.0042,0.0036,0.042,0.069
CSGCN,9,12.982313513755798,0.2965092658996582,0.0091,0.0134,0.0219,0.0091,0.0123,0.0152,0.0172,0.0051,0.0041,0.051,0.0795
CSGCN,10,12.461777210235596,0.2908923625946045,0.0121,0.0175,0.028,0.0121,0.0159,0.0202,0.0225,0.0064,0.0052,0.063,0.0975
CSGCN,11,11.906327068805695,0.2919163703918457,0.015,0.0204,0.0342,0.015,0.02,0.0259,0.0291,0.0077,0.0065,0.075,0.1235
CSGCN,12,11.320633471012115,0.2908926010131836,0.0168,0.0236,0.0385,0.0168,0.0222,0.0289,0.0326,0.0088,0.0073,0.0845,0.1395
